text,intent,label_id
i don't recognize some transactions. is someone else using it?,compromised_card,13
why can't i transfer to a beneficiary?,beneficiary_not_allowed,4
why can't i top up?,top_up_failed,34
can i unblock my pin?,pin_blocked,29
why do i have a transaction showing multiple times?,transaction_charged_twice,38
"i have the cash already, my account still shows up as pending. how can my account be still pending?",pending_cash_withdrawal,27
how can i get my physical card to work?,card_not_working,9
problem with my top up going through,pending_top_up,28
why can i not do a transfer,beneficiary_not_allowed,4
how much is ok for me to top up with?,top_up_limits,35
"can you let me know where my refund money is? i requested a refund a few days back, but it's not showing up yet. do you guys have the money yet? maybe it's just not in my account. let me know when it will become available, please.",Refund_not_showing_up,0
the exchange rate was wrong?,wrong_exchange_rate_for_cash_withdrawal,44
i think my card is broken,card_not_working,9
i don't know why my payment didn't work.,declined_card_payment,15
are top-ups allowed using apple pay?,apple_pay_or_google_pay,2
is there a location near me that i can change my pin?,change_pin,12
my balance is not what i thought it was following an atm withdrawal,pending_cash_withdrawal,27
this place has been too much work so i'd just like to close out my account  be done.,terminate_account,32
do you have eur currency available for me?,fiat_currency_support,21
"i need to know this, where do my funds come from?",verify_source_of_funds,42
is there a way to see where my money originally came from?,verify_source_of_funds,42
how do i reset the passcode?,passcode_forgotten,25
"i tried to top up, but the funds show up as pending. i thought it was instant?",pending_top_up,28
why was i charged a random fee for a transfer i made?,transfer_fee_charged,39
my account says i have money but i withdrew it in cash.,pending_cash_withdrawal,27
can i top up using my car?,topping_up_by_card,37
the fee charged when i changed rubles into british pounds was too much.,card_payment_wrong_exchange_rate,10
"i accidentally made a payment from the wrong account yesterday. it's my rent payment, and it's very large, so the account i paid from won't be able to cover the amount. it's really important that the payment be made from the right account?",cancel_transfer,5
i forgot my code,passcode_forgotten,25
can you please make my top up go through as soon as possible. i really need the money and it has been pending for an hour already.,pending_top_up,28
can i top-up any amount?,top_up_limits,35
"i'm not in the uk, can i still get a card?",country_support,14
what kinds of cards can i use to top up?,supported_cards_and_currencies,31
the top-up is pending.,pending_top_up,28
my daughter needs an acount.,age_limit,1
how do i order a new card when my old one is ready to expire?,card_about_to_expire,6
my top-up was cancelled will i receive a refund?,top_up_reverted,36
i requested a refund directly from the seller but i still don't have it. i just want you to send me my money back. i did what you said to do and i still don't have it.,Refund_not_showing_up,0
i contacted a seller about a refund last week but he still hasn't returned my money. i am frustrated and need these funds. please help me get my money back.,Refund_not_showing_up,0
what is the procedure of unblocking my pin?,pin_blocked,29
"i froze my account, but how do i order a replacement card?",compromised_card,13
my card payment didn't work,declined_card_payment,15
what's the limit to how much i can top up?,top_up_limits,35
the atm machines keep declining my card and i don't know why. i thought i had money in my account. why is this happening?,declined_cash_withdrawal,16
the atm wouldn't allow me to withdraw money,declined_cash_withdrawal,16
my cash withdrawal was short.,wrong_amount_of_cash_received,43
was there a number to track that i could get?,card_arrival,7
can i change my pin without being physically present?,change_pin,12
is there a way to recover my password?,passcode_forgotten,25
when can i expect my new card to get here?,card_delivery_estimate,8
how can i get a virtual card for a one-time transaction?,get_disposable_virtual_card,22
what can i and can't do with the disposable cards?,disposable_card_limits,17
i wasn't applied the correct exchange rate for an item i bought,card_payment_wrong_exchange_rate,10
what should i do if i think that someone else may be using my card.,compromised_card,13
i was not distributed all of cash that i requested,wrong_amount_of_cash_received,43
where can i modify my details?,edit_personal_details,18
can you tell me more about limits to disposable virtual cards?,disposable_card_limits,17
can i get an auto top-up?,automatic_top_up,3
i need a new pin number.,pin_blocked,29
what is preventing me from adding a specific beneficiary?,beneficiary_not_allowed,4
"the service of this company sucks, i need to terminate my account.",terminate_account,32
how long does it take for a top up to go through,pending_top_up,28
"i reside in the us, but i want a card.",country_support,14
my exchange rate was wrong for an item i bought!,card_payment_wrong_exchange_rate,10
"if i need to make an exchange from usd to gbp, how can i do so in the app?",exchange_via_app,19
i'm not able to withdraw money from the atm but i'm not sure why.,declined_cash_withdrawal,16
what limits are there on the virtual cards?,disposable_card_limits,17
"if you are waiting for verification, it can take 10 minutes to 60 minutes to get results.you will hear from us once we have it. please make sure your images are clear and photos of documents are readable. you have to be at least 18 years old and live withing the economic area of europe or in switzerland in order to open an account.",unable_to_verify_identity,41
what other currencies can i hang onto?,fiat_currency_support,21
i wanted to know about a pending dollar that is on my statement.,extra_charge_on_statement,20
google pay top up isn't working,apple_pay_or_google_pay,2
i have yet to get my pin,get_physical_card,23
why did i only get 20 now the full amount i wanted?,wrong_amount_of_cash_received,43
i don't appreciate the extra fees being siphoned from my account. i was helping some friends move to japan and we were buying home decorations at the local stores. the receipts differed greatly from what showed up in my bank account and my statement. when can i expect the extra fees to be back in my account?,transfer_fee_charged,39
